RESULT_COUNT: 2899,PAGE_SIZE: 10000,CURRENT_PAGE: 1,TOTAL_PAGES: 1,API_CALL_CREDITS: 1
DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,EX_DIVIDEND,SPLIT_RATIO,ADJ_OPEN,ADJ_HIGH,ADJ_LOW,ADJ_CLOSE,ADJ_VOLUME,ADJ_FACTOR
2013-06-04,,,,481.33,,,,,,,,,1
2013-06-03,,,,482.71,,,,,,,,,1
2013-05-31,,,,482.16,,,,,,,,,1
2013-05-30,,,,485.12,,,,,,,,,1
2013-05-29,,,,484.95,,,,,,,,,1
2013-05-28,,,,492.42,,,,,,,,,1
2013-05-24,,,,499.21,,,,,,,,,1
2013-05-23,,,,504.51,,,,,,,,,1
2013-05-22,,,,507.46,,,,,,,,,1
2013-05-21,,,,515.49,,,,,,,,,1
2013-05-20,,,,514.7,,,,,,,,,1
2013-05-17,,,,516.7,,,,,,,,,1
2013-05-16,,,,511.87,,,,,,,,,1
2013-05-15,,,,516.29,,,,,,,,,1
2013-05-14,,,,512.83,,,,,,,,,1
2013-05-13,,,,510.41,,,,,,,,,1
2013-05-10,,,,513.71,,,,,,,,,1
2013-05-09,,,,512.69,,,,,,,,,1
2013-05-08,,,,520.26,,,,,,,,,1
2013-05-07,,,,526.49,,,,,,,,,1
2013-05-06,,,,522.02,,,,,,,,,1
2013-05-03,,,,529.3,,,,,,,,,1
2013-05-02,,,,530.95,,,,,,,,,1
2013-05-01,,,,532.16,,,,,,,,,1
2013-04-30,,,,537.32,,,,,,,,,1
2013-04-29,,,,536.25,,,,,,,,,1
2013-04-26,,,,532.03,,,,,,,,,1
2013-04-25,,,,532.11,,,,,,,,,1
2013-04-24,,,,531.74,,,,,,,,,1
2013-04-23,,,,529.82,,,,,,,,,1
2013-04-22,,,,527.89,,,,,,,,,1
2013-04-19,,,,528.03,,,,,,,,,1
2013-04-18,,,,520.97,,,,,,,,,1
2013-04-17,,,,519.44,,,,,,,,,1
2013-04-16,,,,522.32,,,,,,,,,1
2013-04-15,,,,516.31,,,,,,,,,1
2013-04-12,,,,523.32,,,,,,,,,1
2013-04-11,,,,522.39,,,,,,,,,1
2013-04-10,,,,521.25,,,,,,,,,1
2013-04-09,,,,517.33,,,,,,,,,1
2013-04-08,,,,518.25,,,,,,,,,1
2013-04-05,,,,514.73,,,,,,,,,1
2013-04-04,,,,512.04,,,,,,,,,1
2013-04-03,,,,507.47,,,,,,,,,1
2013-04-02,,,,509.16,,,,,,,,,1
2013-04-01,,,,507.59,,,,,,,,,1
2013-03-28,,,,508.4,,,,,,,,,1
2013-03-27,,,,502.62,,,,,,,,,1
2013-03-26,,,,500.93,,,,,,,,,1
2013-03-25,,,,496.66,,,,,,,,,1
2013-03-22,,,,497.36,,,,,,,,,1
2013-03-21,,,,496.4,,,,,,,,,1
2013-03-20,,,,498.09,,,,,,,,,1
2013-03-19,,,,494.27,,,,,,,,,1
2013-03-18,,,,492.22,,,,,,,,,1
2013-03-15,,,,495.18,,,,,,,,,1
2013-03-14,,,,491.79,,,,,,,,,1
2013-03-13,,,,490.02,,,,,,,,,1
2013-03-12,,,,488.05,,,,,,,,,1
2013-03-11,,,,490.15,,,,,,,,,1
2013-03-08,,,,488.48,,,,,,,,,1
2013-03-07,,,,486.89,,,,,,,,,1
2013-03-06,,,,488.2,,,,,,,,,1
2013-03-05,,,,488.25,,,,,,,,,1
2013-03-04,,,,485.78,,,,,,,,,1
2013-03-01,,,,481.39,,,,,,,,,1
2013-02-28,,,,480.41,,,,,,,,,1
2013-02-27,,,,478.89,,,,,,,,,1
2013-02-26,,,,473.91,,,,,,,,,1
2013-02-25,,,,472.34,,,,,,,,,1
2013-02-22,,,,477.91,,,,,,,,,1
2013-02-21,,,,472.56,,,,,,,,,1
2013-02-20,,,,475.63,,,,,,,,,1
2013-02-19,,,,476.88,,,,,,,,,1
2013-02-15,,,,472.38,,,,,,,,,1
2013-02-14,,,,471.02,,,,,,,,,1
2013-02-13,,,,475.61,,,,,,,,,1
2013-02-12,,,,476.67,,,,,,,,,1
2013-02-11,,,,474.83,,,,,,,,,1
2013-02-08,,,,474.46,,,,,,,,,1
2013-02-07,,,,474.53,,,,,,,,,1
2013-02-06,,,,473.39,,,,,,,,,1
2013-02-05,,,,472.52,,,,,,,,,1
2013-02-04,,,,471.36,,,,,,,,,1
2013-02-01,,,,474.53,,,,,,,,,1
2013-01-31,,,,474.0,,,,,,,,,1
2013-01-30,,,,473.05,,,,,,,,,1
2013-01-29,,,,472.88,,,,,,,,,1
2013-01-28,,,,469.25,,,,,,,,,1
2013-01-25,,,,470.05,,,,,,,,,1
2013-01-24,,,,467.27,,,,,,,,,1
2013-01-23,,,,465.17,,,,,,,,,1
2013-01-22,,,,466.36,,,,,,,,,1
2013-01-18,,,,462.88,,,,,,,,,1
2013-01-17,,,,458.6,,,,,,,,,1
2013-01-16,,,,457.41,,,,,,,,,1
2013-01-15,,,,459.37,,,,,,,,,1
2013-01-14,,,,458.19,,,,,,,,,1
2013-01-11,,,,458.96,,,,,,,,,1
2013-01-10,,,,458.69,,,,,,,,,1
2013-01-09,,,,456.97,,,,,,,,,1
2013-01-08,,,,458.46,,,,,,,,,1
2013-01-07,,,,459.37,,,,,,,,,1
2013-01-04,,,,464.62,,,,,,,,,1
2013-01-03,,,,461.57,,,,,,,,,1
2013-01-02,,,,461.46,,,,,,,,,1
2012-12-31,,,,453.09,,,,,,,,,1
2012-12-28,,,,446.7,,,,,,,,,1
2012-12-27,,,,450.98,,,,,,,,,1
2012-12-26,,,,452.02,,,,,,,,,1
2012-12-24,,,,455.95,,,,,,,,,1
2012-12-21,,,,457.63,,,,,,,,,1
2012-12-20,,,,460.14,,,,,,,,,1
2012-12-19,,,,458.14,,,,,,,,,1
2012-12-18,,,,461.34,,,,,,,,,1
2012-12-17,,,,457.19,,,,,,,,,1
2012-12-14,,,,451.1,,,,,,,,,1
2012-12-13,,,,451.49,,,,,,,,,1
2012-12-12,,,,453.43,,,,,,,,,1
2012-12-11,,,,454.07,,,,,,,,,1
2012-12-10,,,,453.51,,,,,,,,,1
2012-12-07,,,,453.64,,,,,,,,,1
2012-12-06,,,,453.47,,,,,,,,,1
2012-12-05,,,,454.69,,,,,,,,,1
2012-12-04,,,,448.3,,,,,,,,,1
2012-12-03,,,,451.04,,,,,,,,,1
