RESULT_COUNT: 1922,PAGE_SIZE: 10000,CURRENT_PAGE: 1,TOTAL_PAGES: 1,API_CALL_CREDITS: 1
TICKER,FIGI_TICKER,FIGI,COMPOSITE_FIGI,COMPOSITE_FIGI_TICKER,SECURITY_NAME,MARKET_SECTOR,SECURITY_TYPE,STOCK_EXCHANGE,LAST_CRSP_ADJ_DATE,CURRENCY
ALLT,ALLT:IT,BBG0019YWR08,BBG0019YWQZ2,ALLT:IT,Allot Communications Ltd,Equity,Ordinary Shares,TASE,,ILS
ALMD,ALMD:IT,BBG000CS72V8,BBG000CS6141,ALMD:IT,Allium Medical Solutions Ltd,Equity,Ordinary Shares,TASE,2015-02-22,ILS
ALMD.W3,ALMD.W3:IT,BBG001V6RFB4,BBG001V6RF97,ALMD.W3:IT,Allium Medical Solutions Ltd,,Warrants (31/12/2014),TASE,,ILS
ALMD.W4,ALMD.W4:IT,BBG001V6RK05,BBG001V6RJZ0,ALMD.W4:IT,Allium Medical Solutions Ltd,,Warrants (31/07/2011),TASE,,ILS
ALMD.W5,ALMD.W5:IT,BBG004X9ZPN6,BBG004X9ZPM7,ALMD.W5:IT,Allium Medical Solutions Ltd,,Warrants (31/08/2014),TASE,,ILS
ALMD.W6,ALMD.W6:IT,BBG008MJC7J7,BBG008MJC7H9,ALMD.W6:IT,Allium Medical Solutions Ltd,,Warrants (27/12/2015),TASE,,ILS
ALMD.W7,ALMD.W7:IT,BBG00GBDMZY4,BBG00GBDMZX5,ALMD.W7:IT,Allium Medical Solutions Ltd,Equity,Warrants (20/09/2018),TASE,,ILS
ALMGIT 6 02/25/12 1,ALMGIT 6 02/25/12 1:IT,BBG0000DDFB0,,ALMGIT 6 02/25/12 1:IT,ALMOG YAM SUF HOLDINGS L,Corp,DOMESTIC,TASE,,ILS
ALMO,ALMO:IT,BBG000G2KG63,BBG000G2KF83,ALMO:IT,Algomizer Ltd,Equity,Ordinary Shares,TASE,,ILS
ALMOGM 7 03/07/17 B1,ALMOGM 7 03/07/17 B1:IT,BBG0017DVK93,,ALMOGM 7 03/07/17 B1:IT,ALMOGIM HOLDINGS LTD,Corp,DOMESTIC,TASE,,ILS
ALRO,ALRO:IT,BBG000M8W6M4,BBG000M8W699,ALRO:IT,Al-Rov (Israel) Ltd.,,Ordinary Shares,TASE,,ILS
ALROIT 5.8 07/02/13 B7,ALROIT 5.8 07/02/13 B7:IT,BBG0000DZJR1,,ALROIT 5.8 07/02/13 B7:IT,AL ROV ISRAEL LTD,Corp,DOMESTIC,TASE,,ILS
ALRPR,ALRPR:IT,BBG000C33N87,BBG000C33MM3,ALRPR:IT,Alrov Properties & Lodgings Ltd.,Equity,Ordinary Shares,TASE,2018-04-03,ILS
ALRPR 4.8 12/31/17 B1,ALRPR 4.8 12/31/17 B1:IT,BBG0000BMM47,,ALRPR 4.8 12/31/17 B1:IT,ALROV PROPERTIES & LODGI,Corp,DOMESTIC,TASE,,ILS
ALRPR.C1,ALRPR.C1:IT,BBG0000VJR64,,ALRPR.C1:IT,Alrov Properties & Lodgings Ltd.,Corp,4.65% BD CONVERT 15/06/2013 ILS 1,TASE,,ILS
ALVR,ALVR:IT,BBG000BDC4D2,BBG000BDC3R9,ALVR:IT,Alvarion Ltd.,Equity,Ordinary Shares,TASE,,ILS
AMAN,AMAN:IT,BBG000BW0F11,BBG000BW0D98,AMAN:IT,Amanet Management & Systems Ltd.,Equity,Ordinary Shares,TASE,2018-05-10,ILS
AMCPIT 6.5 10/30/11 1,AMCPIT 6.5 10/30/11 1:IT,BBG0000DB445,,AMCPIT 6.5 10/30/11 1:IT,AMPA CAPITAL LTD,Corp,DOMESTIC,TASE,,ILS
AMNS.R5,AMNS.R5:IT,BBG00C6476R8,BBG00C6476Q9,AMNS.R5:IT,Biomedico Hadarim Ltd,Equity,Tradeable Rights - Feb 2016,TASE,,ILS
AMNS.R6,AMNS.R6:IT,BBG00F5KX0M5,BBG00F5KX0L6,AMNS.R6:IT,Amnis Therapeutics Ltd.,Equity,Tradeable Rights - Nov 2016,TASE,,ILS
AMNS.R7,AMNS.R7:IT,BBG00GQHBGQ2,BBG00GQHBGP3,AMNS.R7:IT,Amnis Therapeutics Ltd.,Equity,Tradeable Rights - June 2017,TASE,,ILS
AMN.W8-M,AMN.W8-M:IT,BBG005T5JX84,BBG005T5JX75,AMN.W8-M:IT,Amnis Therapeutics Ltd.,Equity,Warrants (31/08/2016),TASE,,ILS
AMOSIT 6.7 06/01/15 B1,AMOSIT 6.7 06/01/15 B1:IT,BBG0000MG057,,AMOSIT 6.7 06/01/15 B1:IT,AMOS HADAR,Corp,DOMESTIC,TASE,,ILS
AMOT,AMOT:IT,BBG000PRSVW8,BBG000PRST71,AMOT:IT,Amot Investment Ltd,Equity,Ordinary Shares,TASE,2018-08-20,ILS
AMOTIT 4.9 12/30/20 B3,AMOTIT 4.9 12/30/20 B3:IT,BBG0000FFR54,,AMOTIT 4.9 12/30/20 B3:IT,AMOT INVESTMENTS LTD,Corp,DOMESTIC,TASE,,ILS
AMOTIT 4.95 07/05/19 B1,AMOTIT 4.95 07/05/19 B1:IT,BBG0000D4CF3,,AMOTIT 4.95 07/05/19 B1:IT,AMOT INVESTMENTS LTD,Corp,DOMESTIC,TASE,,ILS
