RESULT_COUNT: 596,PAGE_SIZE: 10000,CURRENT_PAGE: 1,TOTAL_PAGES: 1,API_CALL_CREDITS: 1
TICKER,FIGI_TICKER,FIGI,DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,EX_DIVIDEND,SPLIT_RATIO,ADJ_OPEN,ADJ_HIGH,ADJ_LOW,ADJ_CLOSE,ADJ_VOLUME,ADJ_FACTOR
DSCT,DSCT:IT,BBG000HVQG80,2018-09-04,12.73,12.76,12.53,12.71,2569592.0,0.0,1.0,12.73,12.76,12.53,12.71,2569592.0,1.0
ELCO,ELCO:IT,BBG000BJGRK6,2018-09-04,67.47,68.03,66.32,67.0,14683.0,0.0,1.0,67.47,68.03,66.32,67.0,14683.0,1.0
MZTF,MZTF:IT,BBG000J72HD9,2018-09-04,64.34,64.39,63.93,64.35,458338.0,0.0,1.0,64.34,64.39,63.93,64.35,458338.0,1.0
PTBL,PTBL:IT,BBG000BJDG69,2018-09-04,286.5,290.8,282.0,285.3,4085.0,0.0,1.0,286.5,290.8,282.0,285.3,4085.0,1.0
EXPO,EXPO:IT,BBG000FJW4T6,2018-09-04,18.38,18.2,18.2,18.37,8.0,0.0,1.0,18.38,18.2,18.2,18.37,8.0,1.0
DXIL,DXIL:IT,BBG000FK6KW2,2018-09-04,638.9,648.0,638.9,643.6,959.0,0.0,1.0,638.9,648.0,638.9,643.6,959.0,1.0
ENLT,ENLT:IT,BBG000NQKK36,2018-09-04,1.9180000000000001,1.923,1.913,1.92,434182.0,0.0,1.0,1.9180000000000001,1.923,1.913,1.92,434182.0,1.0
UNON,UNON:IT,BBG000BY3H65,2018-09-04,16.06,16.15,15.86,16.09,76476.0,0.0,1.0,16.06,16.15,15.86,16.09,76476.0,1.0
NSTR,NSTR:IT,BBG000G2K4X0,2018-09-04,65.0,65.95,64.12,64.43,94755.0,0.0,1.0,65.0,65.95,64.12,64.43,94755.0,1.0
JBNK,JBNK:IT,BBG000G2K5T2,2018-09-04,6.207000000000001,6.207000000000001,6.202000000000001,6.207000000000001,823.0,0.0,1.0,6.207000000000001,6.207000000000001,6.202000000000001,6.207000000000001,823.0,1.0
ZUR,ZUR:IT,BBG000G2K9M1,2018-09-04,15.18,15.27,14.88,14.98,28371.0,0.0,1.0,15.18,15.27,14.88,14.98,28371.0,1.0
ARAD,ARAD:IT,BBG000DXDCM7,2018-09-04,177.0,179.9,177.1,178.0,78.0,0.0,1.0,177.0,179.9,177.1,178.0,78.0,1.0
ELTR,ELTR:IT,BBG000G2KCG1,2018-09-04,913.1,917.9,912.9,914.3,1003.0,0.0,1.0,913.1,917.9,912.9,914.3,1003.0,1.0
ALMO,ALMO:IT,BBG000G2KG63,2018-09-04,3.82,3.82,3.661,3.7560000000000002,29311.0,0.0,1.0,3.82,3.82,3.661,3.7560000000000002,29311.0,1.0
POLY,POLY:IT,BBG000G2KDP9,2018-09-04,24.03,24.03,24.03,24.03,500.0,0.0,1.0,24.03,24.03,24.03,24.03,500.0,1.0
STRS,STRS:IT,BBG000G2KKM6,2018-09-04,81.8,81.8,80.5,81.02,105071.0,0.0,1.0,81.8,81.8,80.5,81.02,105071.0,1.0
ELRN,ELRN:IT,BBG000DBD0N0,2018-09-04,13.5,13.79,13.54,13.65,9119.0,0.0,1.0,13.5,13.79,13.54,13.65,9119.0,1.0
NNDM,NNDM:IT,BBG000G2KM79,2018-09-04,1.65,1.68,1.6130000000000002,1.6469999999999998,473020.0,0.0,1.0,1.65,1.68,1.6130000000000002,1.6469999999999998,473020.0,1.0
LODZ,LODZ:IT,BBG000G2KNZ6,2018-09-04,23.08,,,23.08,0.0,0.0,1.0,23.08,,,23.08,0.0,1.0
EQTL,EQTL:IT,BBG000FK7QY6,2018-09-04,93.61,93.86,92.81,93.17,813.0,0.0,1.0,93.61,93.86,92.81,93.17,813.0,1.0
PTCH,PTCH:IT,BBG000FK7SN4,2018-09-04,4.82,4.82,4.7,4.817,1023.0,0.0,1.0,4.82,4.82,4.7,4.817,1023.0,1.0
BYSD,BYSD:IT,BBG000FLRFD9,2018-09-04,1631.0,1647.0,1627.0,1633.0,564.0,0.0,1.0,1631.0,1647.0,1627.0,1633.0,564.0,1.0
FIBI,FIBI:IT,BBG000BK0GY9,2018-09-04,102.8,104.2,98.33,101.1,27672.0,0.0,1.0,102.8,104.2,98.33,101.1,27672.0,1.0
KTOV,KTOV:IT,BBG000JYS3Z9,2018-09-04,0.37,0.382,0.37,0.376,634578.0,0.0,1.0,0.37,0.382,0.37,0.376,634578.0,1.0
PHOE,PHOE:IT,BBG000G2KHT6,2018-09-04,21.33,21.39,20.87,21.03,184858.0,0.0,1.0,21.33,21.39,20.87,21.03,184858.0,1.0
RPAC,RPAC:IT,BBG000G2LW85,2018-09-04,10.17,10.53,10.17,10.5,2977.0,0.0,1.0,10.17,10.53,10.17,10.5,2977.0,1.0
SAE,SAE:IT,BBG000BSSJX7,2018-09-04,23.55,23.9,23.36,23.4,266556.0,0.0,1.0,23.55,23.9,23.36,23.4,266556.0,1.0
TAYA,TAYA:IT,BBG000G2NM58,2018-09-04,56.56,59.55,58.55,59.21,495.0,0.0,1.0,56.56,59.55,58.55,59.21,495.0,1.0
KLIL,KLIL:IT,BBG000C2S723,2018-09-04,339.9,341.9,337.3,340.2,3387.0,0.0,1.0,339.9,341.9,337.3,340.2,3387.0,1.0
CDEV,CDEV:IT,BBG000FMPXV0,2018-09-04,72.18,72.74,71.33,71.98,3444.0,0.0,1.0,72.18,72.74,71.33,71.98,3444.0,1.0
SANO1,SANO1:IT,BBG000G2PWG2,2018-09-04,187.5,187.7,185.8,187.7,427.0,0.0,1.0,187.5,187.7,185.8,187.7,427.0,1.0
DANH,DANH:IT,BBG000FMR6Z3,2018-09-04,22.01,21.79,21.24,21.46,613.0,0.0,1.0,22.01,21.79,21.24,21.46,613.0,1.0
HGG,HGG:IT,BBG000L8FPX0,2018-09-04,8.347999999999999,8.547,8.302,8.347000000000001,48050.0,0.0,1.0,8.347999999999999,8.547,8.302,8.347000000000001,48050.0,1.0
LHIS,LHIS:IT,BBG000G2R622,2018-09-04,4.217,,,4.217,0.0,0.0,1.0,4.217,,,4.217,0.0,1.0
DLEA,DLEA:IT,BBG000G2R720,2018-09-04,20.99,21.0,20.55,20.61,36976.0,0.0,1.0,20.99,21.0,20.55,20.61,36976.0,1.0
HAML,HAML:IT,BBG000G2SJ23,2018-09-04,102.4,103.0,99.52,100.6,8222.0,0.0,1.0,102.4,103.0,99.52,100.6,8222.0,1.0
RIMO,RIMO:IT,BBG000G2TY74,2018-09-04,63.43,63.39,61.3,62.89,2277.0,0.0,1.0,63.43,63.39,61.3,62.89,2277.0,1.0
STCM,STCM:IT,BBG000PLGJX0,2018-09-04,1.125,1.159,1.125,1.148,6135.0,0.0,1.0,1.125,1.159,1.125,1.148,6135.0,1.0
ANLT,ANLT:IT,BBG000CFXMX1,2018-09-04,19.0,18.93,18.55,18.61,703.0,0.0,1.0,19.0,18.93,18.55,18.61,703.0,1.0
INFR,INFR:IT,BBG000PJLV26,2018-09-04,20.79,21.03,20.32,20.68,760.0,0.0,1.0,20.79,21.03,20.32,20.68,760.0,1.0
ILX,ILX:IT,BBG000P7WSL6,2018-09-04,49.39,49.99,48.4,48.94,2429.0,0.0,1.0,49.39,49.99,48.4,48.94,2429.0,1.0
SHAN,SHAN:IT,BBG000G2V814,2018-09-04,2.987,3.1,2.987,3.051,11598.0,0.0,1.0,2.987,3.1,2.987,3.051,11598.0,1.0
ININ,ININ:IT,BBG000BWDYZ9,2018-09-04,5.435,5.435,5.435,5.435,104.0,0.0,1.0,5.435,5.435,5.435,5.435,104.0,1.0
REKA,REKA:IT,BBG000BV7B79,2018-09-04,35.91,36.5,35.82,36.34,675.0,0.0,1.0,35.91,36.5,35.82,36.34,675.0,1.0
ISTA,ISTA:IT,BBG000F26JZ2,2018-09-04,66.24,66.5,65.58,65.75,5075.0,0.0,1.0,66.24,66.5,65.58,65.75,5075.0,1.0
FRUT,FRUT:IT,BBG000BV7JK7,2018-09-04,367.7,369.5,365.9,367.9,257280.0,0.0,1.0,367.7,369.5,365.9,367.9,257280.0,1.0
MGDL,MGDL:IT,BBG000BHCC81,2018-09-04,3.93,3.93,3.8810000000000002,3.92,770044.0,0.0,1.0,3.93,3.93,3.8810000000000002,3.92,770044.0,1.0
LUDN,LUDN:IT,BBG000BYG3Q0,2018-09-04,4.887,4.917,4.878,4.9,2360.0,0.0,1.0,4.887,4.917,4.878,4.9,2360.0,1.0
BSEN,BSEN:IT,BBG000BYG7C6,2018-09-04,80.38,81.42,79.6,80.22,5971.0,0.0,1.0,80.38,81.42,79.6,80.22,5971.0,1.0
PLSN,PLSN:IT,BBG000BM8F79,2018-09-04,176.3,178.5,173.7,175.0,3487.0,0.0,1.0,176.3,178.5,173.7,175.0,3487.0,1.0
SMT,SMT:IT,BBG000BHXLM2,2018-09-04,35.07,35.12,34.03,34.53,40877.0,0.0,1.0,35.07,35.12,34.03,34.53,40877.0,1.0
MTDS,MTDS:IT,BBG000BPQMC1,2018-09-04,11.62,11.7,11.47,11.6,22426.0,0.0,1.0,11.62,11.7,11.47,11.6,22426.0,1.0
SKBN,SKBN:IT,BBG000C35FH2,2018-09-04,7.36,7.5,7.25,7.356,594902.0,0.0,1.0,7.36,7.5,7.25,7.356,594902.0,1.0
SHOM,SHOM:IT,BBG000BV30M0,2018-09-04,2.6,2.7769999999999997,2.6,2.773,258232.0,0.0,1.0,2.6,2.7769999999999997,2.6,2.773,258232.0,1.0
WTS-L,WTS-L:IT,BBG000LB4FY6,2018-09-04,23.23,,,23.23,0.0,0.0,1.0,23.23,,,23.23,0.0,1.0
SNCM,SNCM:IT,BBG000JK7LH2,2018-09-04,1.715,1.75,1.689,1.713,2062033.0,0.0,1.0,1.715,1.75,1.689,1.713,2062033.0,1.0
TFRLF,TFRLF:IT,BBG000DTZPF1,2018-09-04,4.004,4.124,4.06,4.119,9110.0,0.0,1.0,4.004,4.124,4.06,4.119,9110.0,1.0
TNPV,TNPV:IT,BBG000D128Q4,2018-09-04,1.4469999999999998,,,1.4469999999999998,0.0,0.0,1.0,1.4469999999999998,,,1.4469999999999998,0.0,1.0
PTNR,PTNR:IT,BBG000BMVSK0,2018-09-04,17.0,17.0,16.24,16.24,526913.0,0.0,1.0,17.0,17.0,16.24,16.24,526913.0,1.0
MRP,MRP:IT,BBG000DCKJ22,2018-09-04,0.302,0.302,0.295,0.298,62354.0,0.0,1.0,0.302,0.302,0.295,0.298,62354.0,1.0
ELDAV,ELDAV:IT,BBG000C4CLM3,2018-09-04,1.5430000000000001,,,1.5430000000000001,0.0,0.0,1.0,1.5430000000000001,,,1.5430000000000001,0.0,1.0
DIFI,DIFI:IT,BBG000BLJSB6,2018-09-04,41.33,41.78,40.64,40.99,18788.0,0.0,1.0,41.33,41.78,40.64,40.99,18788.0,1.0
UNIT,UNIT:IT,BBG000DJ7K29,2018-09-04,24.81,24.81,24.25,24.5,4857.0,0.0,1.0,24.81,24.81,24.25,24.5,4857.0,1.0
NXGN-M,NXGN-M:IT,BBG000BJNFW1,2018-09-04,0.34,0.341,0.34,0.34,191491.0,0.0,1.0,0.34,0.341,0.34,0.34,191491.0,1.0
QLTU,QLTU:IT,BBG000C1RMF9,2018-09-04,15.78,16.01,15.63,15.86,3725.0,0.0,1.0,15.78,16.01,15.63,15.86,3725.0,1.0
ALD,ALD:IT,BBG000BRBN95,2018-09-04,3.593,,,3.593,0.0,0.0,1.0,3.593,,,3.593,0.0,1.0
DLEKG,DLEKG:IT,BBG000BQGBF1,2018-09-04,564.2,568.8,559.2,564.0,14213.0,0.0,1.0,564.2,568.8,559.2,564.0,14213.0,1.0
CPHO-M,CPHO-M:IT,BBG000BGTFJ6,2018-09-04,15.91,15.91,15.91,15.91,952.0,0.0,1.0,15.91,15.91,15.91,15.91,952.0,1.0
JTI-M,JTI-M:IT,BBG000BD26B0,2018-09-04,,,,0.145,0.0,0.0,1.0,,,,0.145,0.0,1.0
PIU,PIU:IT,BBG000CJPXQ6,2018-09-04,11.62,11.76,11.56,11.72,8059.0,0.0,1.0,11.62,11.76,11.56,11.72,8059.0,1.0
PSA35,PSA35:IT,BBG000BZYZY7,2018-09-04,16.76,16.76,16.53,16.57,99505.0,0.0,1.0,16.76,16.76,16.53,16.57,99505.0,1.0
HLAN,HLAN:IT,BBG000DZ2XT1,2018-09-04,90.8,92.57,90.21,90.28,38947.0,0.0,1.0,90.8,92.57,90.21,90.28,38947.0,1.0
SNEL,SNEL:IT,BBG000C04SG2,2018-09-04,30.38,30.38,30.3,30.36,254.0,0.0,1.0,30.38,30.38,30.3,30.36,254.0,1.0
ARAN,ARAN:IT,BBG000C3GD03,2018-09-04,15.53,15.37,15.37,15.51,16.0,0.0,1.0,15.53,15.37,15.37,15.51,16.0,1.0
XTLB,XTLB:IT,BBG000GG7Z92,2018-09-04,0.07,0.07,0.07,0.07,31000.0,0.0,1.0,0.07,0.07,0.07,0.07,31000.0,1.0
ORTC,ORTC:IT,BBG000DSC1G0,2018-09-04,28.63,29.12,28.66,28.76,2269.0,0.0,1.0,28.63,29.12,28.66,28.76,2269.0,1.0
FOX,FOX:IT,BBG000MTMTN8,2018-09-04,73.24,73.5,71.78,73.5,32087.0,0.0,1.0,73.24,73.5,71.78,73.5,32087.0,1.0
ELAL,ELAL:IT,BBG000D9VQN8,2018-09-04,1.072,1.075,1.0070000000000001,1.01,3376965.0,0.0,1.0,1.072,1.075,1.0070000000000001,1.01,3376965.0,1.0
SPNTC,SPNTC:IT,BBG000M34DY8,2018-09-04,11.66,11.8,11.61,11.71,56721.0,0.0,1.0,11.66,11.8,11.61,11.71,56721.0,1.0
TDGN,TDGN:IT,BBG000PXBS69,2018-09-04,0.08900000000000001,0.09,0.087,0.08900000000000001,381116.0,0.0,1.0,0.08900000000000001,0.09,0.087,0.08900000000000001,381116.0,1.0
DIMRI,DIMRI:IT,BBG000Q63WZ5,2018-09-04,57.49,58.63,57.01,57.51,6593.0,0.0,1.0,57.49,58.63,57.01,57.51,6593.0,1.0
ELSPC,ELSPC:IT,BBG000QQDP21,2018-09-04,2.04,1.96,1.96,1.96,11114.0,0.0,1.0,2.04,1.96,1.96,1.96,11114.0,1.0
SALG,SALG:IT,BBG000MCPY51,2018-09-04,15.18,15.29,14.6,14.84,178812.0,0.0,1.0,15.18,15.29,14.6,14.84,178812.0,1.0
RMN,RMN:IT,BBG000CCLLW4,2018-09-04,12.2,12.2,12.1,12.12,8421.0,0.0,1.0,12.2,12.2,12.1,12.12,8421.0,1.0
MTRN,MTRN:IT,BBG000D51W74,2018-09-04,21.8,22.19,21.8,21.94,135779.0,0.4179676,1.0,21.8,22.19,21.8,21.94,135779.0,0.981189576957696
LPHL.L,LPHL.L:IT,BBG000Q6KDL3,2018-09-04,1.423,1.45,1.45,1.45,2000.0,0.0,1.0,1.423,1.45,1.45,1.45,2000.0,1.0
AFPR,AFPR:IT,BBG000NDP230,2018-09-04,95.23,95.9,94.27,95.32,7290.0,0.0,1.0,95.23,95.9,94.27,95.32,7290.0,1.0
ARD,ARD:IT,BBG000Q6H525,2018-09-04,41.42,41.8,40.86,41.0,17393.0,0.0,1.0,41.42,41.8,40.86,41.0,17393.0,1.0
PCBT,PCBT:IT,BBG000BGPR04,2018-09-04,4.81,4.9,4.81,4.814,434410.0,0.0,1.0,4.81,4.9,4.81,4.814,434410.0,1.0
TC.TL125,TC.TL125:IT,BBG000PWRMH5,2018-09-04,149.2,149.4,147.7,147.8,151316.0,0.0,1.0,149.2,149.4,147.7,147.8,151316.0,1.0
TC.TL35,TC.TL35:IT,BBG000PWRL32,2018-09-04,16.69,16.69,16.47,16.48,84778.0,0.0,1.0,16.69,16.69,16.47,16.48,84778.0,1.0
GLPL,GLPL:IT,BBG000DJ5Y12,2018-09-04,7.771,7.992000000000001,7.707999999999999,7.75,15471.0,0.0,1.0,7.771,7.992000000000001,7.707999999999999,7.75,15471.0,1.0
AMRK,AMRK:IT,BBG000DQQMW5,2018-09-04,26.54,26.8,26.51,26.51,10283.0,0.0,1.0,26.54,26.8,26.51,26.51,10283.0,1.0
SCC,SCC:IT,BBG000DQ9G02,2018-09-04,13.8,13.89,12.88,12.92,55905.0,0.0,1.0,13.8,13.89,12.88,12.92,55905.0,1.0
BGI,BGI:IT,BBG000BGTV47,2018-09-04,,,,0.423,0.0,0.0,1.0,,,,0.423,0.0,1.0
DRAL,DRAL:IT,BBG000DWT9D9,2018-09-04,52.52,53.93,52.32,53.3,11783.0,0.0,1.0,52.52,53.93,52.32,53.3,11783.0,1.0
ELCRE,ELCRE:IT,BBG000BVX2S7,2018-09-04,10.34,10.59,10.19,10.37,26818.0,0.0,1.0,10.34,10.59,10.19,10.37,26818.0,1.0
BRMG,BRMG:IT,BBG000KT6DJ8,2018-09-04,18.15,18.15,17.9,18.1,1584.0,0.0,1.0,18.15,18.15,17.9,18.1,1584.0,1.0
CANF,CANF:IT,BBG000KVYG87,2018-09-04,2.3569999999999998,2.528,2.3569999999999998,2.501,373551.0,0.0,1.0,2.3569999999999998,2.528,2.3569999999999998,2.501,373551.0,1.0
BRAM,BRAM:IT,BBG000BMSTW9,2018-09-04,3.141,3.0660000000000003,3.065,3.065,1500.0,0.0,1.0,3.141,3.0660000000000003,3.065,3.065,1500.0,1.0
OPAL,OPAL:IT,BBG000KRK3H0,2018-09-04,2.43,2.431,2.405,2.43,31482.0,0.0,1.0,2.43,2.431,2.405,2.43,31482.0,1.0
BOLT,BOLT:IT,BBG000BZQ6F1,2018-09-04,13.17,13.59,13.29,13.37,963.0,0.0,1.0,13.17,13.59,13.29,13.37,963.0,1.0
HDST,HDST:IT,BBG000NVDXN3,2018-09-04,4.8180000000000005,4.85,4.85,4.83,166.0,0.0,1.0,4.8180000000000005,4.85,4.85,4.83,166.0,1.0
TC.BNK3,TC.BNK3:IT,BBG000PWRN10,2018-09-04,20.84,20.84,20.55,20.58,235840.0,0.0,1.0,20.84,20.84,20.55,20.58,235840.0,1.0
TC.SP4,TC.SP4:IT,BBG000QR8RJ3,2018-09-04,115.6,116.1,115.2,115.6,68546.0,0.0,1.0,115.6,116.1,115.2,115.6,68546.0,1.0
TC.NSX5,TC.NSX5:IT,BBG000QR8SM7,2018-09-04,142.8,143.1,141.4,141.4,23104.0,0.0,1.0,142.8,143.1,141.4,141.4,23104.0,1.0
TC.NKI6,TC.NKI6:IT,BBG000QR8NW7,2018-09-04,178.6,177.8,177.5,177.7,2162.0,0.0,1.0,178.6,177.8,177.5,177.7,2162.0,1.0
TC.EUR50,TC.EUR50:IT,BBG000QR8P52,2018-09-04,158.5,157.5,156.1,156.4,453.0,0.0,1.0,158.5,157.5,156.1,156.4,453.0,1.0
TC.NBI8,TC.NBI8:IT,BBG000QR8V59,2018-09-04,122.5,123.2,122.0,122.9,577.0,0.0,1.0,122.5,123.2,122.0,122.9,577.0,1.0
NXTM,NXTM:IT,BBG000Q6KN95,2018-09-04,6.744,6.5760000000000005,6.41,6.414,5705.0,0.0,1.0,6.744,6.5760000000000005,6.41,6.414,5705.0,1.0
ARPT,ARPT:IT,BBG000PX04R1,2018-09-04,44.1,44.5,43.88,44.14,197558.0,0.0,1.0,44.1,44.5,43.88,44.14,197558.0,1.0
GNGR,GNGR:IT,BBG000GTFSW5,2018-09-04,24.6,24.8,24.54,24.61,7673.0,0.0,1.0,24.6,24.8,24.54,24.61,7673.0,1.0
USER-M,USER-M:IT,BBG000H5HLB2,2018-09-04,8.0,,,8.0,0.0,0.0,1.0,8.0,,,8.0,0.0,1.0
BIOV,BIOV:IT,BBG000Q6J3W5,2018-09-04,3.052,2.99,2.911,2.97,1338.0,0.0,1.0,3.052,2.99,2.911,2.97,1338.0,1.0
ATRY,ATRY:IT,BBG000BV4S75,2018-09-04,40.51,40.51,39.65,39.74,5467.0,0.0,1.0,40.51,40.51,39.65,39.74,5467.0,1.0
GOLF,GOLF:IT,BBG000BGC2S3,2018-09-04,3.947,3.9139999999999997,3.785,3.8169999999999997,33747.0,0.0,1.0,3.947,3.9139999999999997,3.785,3.8169999999999997,33747.0,1.0
MDGS,MDGS:IT,BBG000Q6KL99,2018-09-04,0.57,0.58,0.5660000000000001,0.568,566118.0,0.0,1.0,0.57,0.58,0.5660000000000001,0.568,566118.0,1.0
PST.BN4,PST.BN4:IT,BBG000BJYMW4,2018-09-04,21.07,21.07,20.68,20.72,227395.0,0.0,1.0,21.07,21.07,20.68,20.72,227395.0,1.0
PSG.TA90,PSG.TA90:IT,BBG000BHVXN7,2018-09-04,10.69,10.7,10.6,10.63,81766.0,0.0,1.0,10.69,10.7,10.6,10.63,81766.0,1.0
PST.N,PST.N:IT,BBG000BTC839,2018-09-04,5.28,5.285,5.285,5.285,2096.0,0.0,1.0,5.28,5.285,5.285,5.285,2096.0,1.0
PST.T50,PST.T50:IT,BBG000PXRQ11,2018-09-04,2.888,2.89,2.8760000000000003,2.8760000000000003,39611.0,0.0,1.0,2.888,2.89,2.8760000000000003,2.8760000000000003,39611.0,1.0
PA125.3,PA125.3:IT,BBG000Q644V0,2018-09-04,14.93,14.93,14.65,14.79,120032.0,0.0,1.0,14.93,14.93,14.65,14.79,120032.0,1.0
PDJTEN.6,PDJTEN.6:IT,BBG000Q5K8R0,2018-09-04,150.0,,,150.0,0.0,0.0,1.0,150.0,,,150.0,0.0,1.0
PDJDVP.7,PDJDVP.7:IT,BBG000Q5YL87,2018-09-04,235.2,236.0,235.0,235.5,213.0,0.0,1.0,235.2,236.0,235.0,235.5,213.0,1.0
DRSL,DRSL:IT,BBG000Q6JBL9,2018-09-04,9.658999999999999,9.851,9.773,9.838,253.0,0.0,1.0,9.658999999999999,9.851,9.773,9.838,253.0,1.0
CPTP,CPTP:IT,BBG000Q6J9G0,2018-09-04,0.5429999999999999,0.5670000000000001,0.545,0.555,85561.0,0.0,1.0,0.5429999999999999,0.5670000000000001,0.545,0.555,85561.0,1.0
PSI.NK10,PSI.NK10:IT,BBG000V20XS7,2018-09-04,171.2,,,171.2,0.0,0.0,1.0,171.2,,,171.2,0.0,1.0
PSI.MS11,PSI.MS11:IT,BBG000V20YW0,2018-09-04,63.27,,,63.27,0.0,0.0,1.0,63.27,,,63.27,0.0,1.0
PSI.EC12,PSI.EC12:IT,BBG000V20N09,2018-09-04,1.694,,,1.694,0.0,0.0,1.0,1.694,,,1.694,0.0,1.0
BYAR,BYAR:IT,BBG000Q6J8C6,2018-09-04,28.87,28.87,28.87,28.87,666.0,0.0,1.0,28.87,28.87,28.87,28.87,666.0,1.0
BIG,BIG:IT,BBG000Q6J2W7,2018-09-04,253.3,255.8,251.8,253.6,11858.0,0.0,1.0,253.3,255.8,251.8,253.6,11858.0,1.0
AMOT,AMOT:IT,BBG000PRSVW8,2018-09-04,19.16,19.2,19.11,19.17,558568.0,0.0,1.0,19.16,19.2,19.11,19.17,558568.0,1.0
SPRG,SPRG:IT,BBG000Q6KLS8,2018-09-04,8.091000000000001,8.51,8.091000000000001,8.315,50496.0,0.0,1.0,8.091000000000001,8.51,8.091000000000001,8.315,50496.0,1.0
KSDJBK.6,KSDJBK.6:IT,BBG000NCTGJ0,2018-09-04,28.24,28.48,28.44,28.46,6056.0,0.0,1.0,28.24,28.48,28.44,28.46,6056.0,1.0
KSDJHC.8,KSDJHC.8:IT,BBG000C8DB18,2018-09-04,21.52,21.61,21.24,21.44,9760.0,0.0,1.0,21.52,21.61,21.24,21.44,9760.0,1.0
KSZWI.12,KSZWI.12:IT,BBG000F7D7W2,2018-09-04,128.9,130.5,130.5,130.5,403.0,0.0,1.0,128.9,130.5,130.5,130.5,403.0,1.0
KSCUS.15,KSCUS.15:IT,BBG000NCQ213,2018-09-04,61.7,61.6,61.6,61.6,406.0,0.0,1.0,61.7,61.6,61.6,61.6,406.0,1.0
KSIXE.16,KSIXE.16:IT,BBG000NCYL03,2018-09-04,25.19,25.2,25.06,25.16,12580.0,0.0,1.0,25.19,25.2,25.06,25.16,12580.0,1.0
INDX35.1,INDX35.1:IT,BBG000QS69V9,2018-09-04,16.68,,,16.68,0.0,0.0,1.0,16.68,,,16.68,0.0,1.0
IND125.2,IND125.2:IT,BBG000QS6BD4,2018-09-04,14.94,14.94,14.78,14.83,7674.0,0.0,1.0,14.94,14.94,14.78,14.83,7674.0,1.0
AFRE,AFRE:IT,BBG000R0VMV2,2018-09-04,62.93,62.93,60.1,61.57,743.0,0.0,1.0,62.93,62.93,60.1,61.57,743.0,1.0
PSI.DV13,PSI.DV13:IT,BBG000QBP9Q1,2018-09-04,16.24,16.1,16.1,16.1,2164.0,0.0,1.0,16.24,16.1,16.1,16.1,2164.0,1.0
KSTDB.17,KSTDB.17:IT,BBG000F7D2X2,2018-09-04,162.0,162.2,160.5,161.5,287.0,0.0,1.0,162.0,162.2,160.5,161.5,287.0,1.0
BLSR,BLSR:IT,BBG000CM6R47,2018-09-04,140.0,140.1,136.9,137.9,4916.0,0.0,1.0,140.0,140.1,136.9,137.9,4916.0,1.0
SNFL,SNFL:IT,BBG000F3YT78,2018-09-04,7.332000000000001,7.332000000000001,7.332000000000001,7.332000000000001,46.0,0.0,1.0,7.332000000000001,7.332000000000001,7.332000000000001,7.332000000000001,46.0,1.0
RIT1,RIT1:IT,BBG000Q7J291,2018-09-04,14.78,15.06,14.78,14.95,496190.0,0.0,1.0,14.78,15.06,14.78,14.95,496190.0,1.0
TGND15.3,TGND15.3:IT,BBG000Q61LT8,2018-09-04,5.291,5.242999999999999,5.242999999999999,5.242999999999999,2280.0,0.0,1.0,5.291,5.242999999999999,5.242999999999999,5.242999999999999,2280.0,1.0
TGTLDB.4,TGTLDB.4:IT,BBG000Q61PX4,2018-09-04,16.27,16.12,16.12,16.12,400.0,0.0,1.0,16.27,16.12,16.12,16.12,400.0,1.0
KSN15.22,KSN15.22:IT,BBG000Q6BGX3,2018-09-04,64.48,64.46,64.29,64.39,1154.0,0.0,1.0,64.48,64.46,64.29,64.39,1154.0,1.0
INDXBN.4,INDXBN.4:IT,BBG000QS6BW3,2018-09-04,20.94,20.94,20.62,20.63,182206.0,0.0,1.0,20.94,20.94,20.62,20.63,182206.0,1.0
INDNDX.6,INDNDX.6:IT,BBG000QS6F63,2018-09-04,74.26,74.5,73.51,73.66,2600.0,0.0,1.0,74.26,74.5,73.51,73.66,2600.0,1.0
INHSCE.7,INHSCE.7:IT,BBG000QS6DS4,2018-09-04,108.1,108.7,107.6,107.7,3053.0,0.0,1.0,108.1,108.7,107.6,107.7,3053.0,1.0
KS.NKN26,KS.NKN26:IT,BBG000NDFC75,2018-09-04,246.5,246.5,244.3,245.2,4420.0,0.0,1.0,246.5,246.5,244.3,245.2,4420.0,1.0
KS.SXN29,KS.SXN29:IT,BBG000NDX4L7,2018-09-04,42.94,43.02,42.38,42.38,9149.0,0.0,1.0,42.94,43.02,42.38,42.38,9149.0,1.0
PLTDB.10,PLTDB.10:IT,BBG000Q646N4,2018-09-04,16.23,16.25,16.06,16.08,13200.0,0.0,1.0,16.23,16.25,16.06,16.08,13200.0,1.0
PSD3E.12,PSD3E.12:IT,BBG000Q4KZ11,2018-09-04,74.89,74.76,74.54,74.65,163.0,0.0,1.0,74.89,74.76,74.54,74.65,163.0,1.0
PDJSD.13,PDJSD.13:IT,BBG000Q5K6R4,2018-09-04,176.8,,,176.8,0.0,0.0,1.0,176.8,,,176.8,0.0,1.0
PEPRA.15,PEPRA.15:IT,BBG000Q4KXG0,2018-09-04,83.48,83.48,82.98,83.03,924.0,0.0,1.0,83.48,83.48,82.98,83.03,924.0,1.0
XENA,XENA:IT,BBG000QG0CR9,2018-09-04,1.032,,,1.032,0.0,0.0,1.0,1.032,,,1.032,0.0,1.0
